1.000000,0.515281
1.000000,0.247819
1.000000,0.183045
1.000000,0.199491
1.000000,0.104383
1.000000,0.198253
1.000000,0.327090
1.000000,0.460082
1.000000,0.302901
1.000000,0.459004
1.000000,0.242769
1.000000,0.460330
1.000000,0.404228
1.000000,0.865194
1.000000,0.337163
0.999999,0.858990
1.000000,0.339273
1.000000,0.956185
1.000000,0.491509
1.000000,0.729053
1.000000,0.258973
1.000000,0.179065
1.000000,0.287896
1.000000,0.182862
1.000000,0.787695
1.000000,0.501786
1.000000,0.348230
1.000000,0.378482
1.000000,0.225729
1.000000,0.269070
1.000000,0.615724
1.000000,0.225060
1.000000,0.182111
1.000000,0.650444
1.000000,0.176523
1.000000,0.413467
1.000000,0.264951
1.000000,0.112821
1.000000,0.379082
1.000000,0.199652
1.000000,0.839963
1.000000,0.314036
1.000000,0.273658
1.000000,0.250892
1.000000,0.156821
1.000000,0.260035
1.000000,0.421161
1.000000,0.181406
1.000000,0.795212
1.000000,0.345137
1.000000,0.152826
1.000000,0.367867
1.000000,0.229375
1.000000,0.219909
1.000000,0.184994
1.000000,0.409681
1.000000,0.152903
1.000000,0.100603
1.000000,0.289152
1.000000,0.274754
1.000000,0.130220
1.000000,0.195634
1.000000,0.864965
1.000000,0.446556
1.000000,0.390896
1.000000,0.309603
1.000000,0.586347
1.000000,0.307657
1.000000,0.826991
1.000000,0.382566
1.000000,0.373383
1.000000,0.243751
1.000000,0.247660
1.000000,0.202216
1.000000,0.627610
1.000000,0.318435
1.000000,0.554370
1.000000,0.104167
1.000000,0.274113
1.000000,0.211410
1.000000,0.405850
1.000000,0.237939
1.000000,0.127786
1.000000,0.283056
1.000000,0.648665
1.000000,0.507752
1.000000,0.238414
1.000000,0.224629
1.000000,0.238922
1.000000,0.456983
1.000000,0.322285
1.000000,0.759915
1.000000,0.256199
1.000000,0.417270
1.000000,0.505744
1.000000,0.540341
1.000000,0.320885
1.000000,0.222661
1.000000,0.730779
1.000000,0.525108
1.000000,0.438294
1.000000,0.608475
1.000000,0.291293
0.999999,0.612964
1.000000,0.287343
1.000000,0.082132
1.000000,0.387650
1.000000,0.454467
1.000000,0.198412
1.000000,0.236420
1.000000,0.260969
1.000000,0.648635
1.000000,0.847359
1.000000,0.339516
1.000000,0.736222
1.000000,0.215347
1.000000,0.172480
1.000000,0.508908
1.000000,0.229358
1.000000,0.252989
1.000000,0.673087
0.999999,0.678924
1.000000,0.451719
1.000000,0.275434
1.000000,0.504348
1.000000,0.446417
1.000000,0.271903
1.000000,0.221719
1.000000,0.610731
0.999999,1.390939
1.000000,0.133702
1.000000,0.225862
1.000000,0.266351
1.000000,0.423603
1.000000,0.265508
1.000000,0.133295
1.000000,0.227858
1.000000,0.358489
1.000000,0.760394
1.000000,0.276732
1.000000,0.290043
1.000000,0.190504
1.000000,0.311230
1.000000,0.216312
1.000000,0.330027
1.000000,0.424047
1.000000,0.243866
1.000000,0.268302
1.000000,0.432908
1.000000,0.101078
1.000000,0.216801
1.000000,0.548797
1.000000,0.202038
1.000000,0.313556
1.000000,0.319967
1.000000,0.224612
1.000000,0.306873
1.000000,0.670639
1.000000,0.049836
1.000000,0.255798
1.000000,0.330345
1.000000,0.214875
1.000000,0.146635
1.000000,0.503727
1.000000,0.257089
1.000000,0.591796
1.000000,0.305590
1.000000,0.170144
1.000000,0.298162
1.000000,0.368099
1.000000,0.254006
1.000000,0.289983
1.000000,0.510683
1.000000,0.210271
1.000000,0.370124
1.000000,0.385127
1.000000,0.245550
1.000000,0.777988
1.000000,0.162755
1.000000,0.323628
1.000000,0.200093
1.000000,0.122041
1.000000,0.240598
1.000000,0.390109
1.000000,0.463822
1.000000,0.201775
1.000000,0.160623
1.000000,0.326348
1.000000,0.560957
1.000000,0.165868
1.000000,0.741081
1.000000,0.899805
1.000000,0.450139
1.000000,0.446247
1.000000,0.438964
1.000000,0.571995
1.000000,0.347315
1.000000,0.310512
1.000000,0.318296
0.999999,0.786260
1.000000,0.504299
1.000000,0.223632
1.000000,0.698318
1.000000,0.156253
1.000000,0.296399
0.999999,0.296951
1.000000,0.654021
1.000000,0.225696
1.000000,0.294510
1.000000,0.271935
1.000000,0.476035
1.000000,0.330432
1.000000,0.179847
1.000000,0.269887
1.000000,0.432888
1.000000,0.330288
1.000000,0.397760
1.000000,0.352953
1.000000,0.179638
1.000000,0.533632
1.000000,0.286487
1.000000,0.280429
1.000000,0.293043
1.000000,0.734722
1.000000,0.213763
1.000000,0.464701
1.000000,0.585365
1.000000,0.443883
1.000000,0.178330
0.999999,0.340318
1.000000,0.473184
1.000000,0.354327
1.000000,0.164916
1.000000,0.096465
1.000000,0.588628
1.000000,0.290959
1.000000,0.635668
1.000000,0.387010
1.000000,0.140051
1.000000,0.348089
1.000000,0.269818
1.000000,0.242648
1.000000,0.287779
1.000000,0.249820
1.000000,0.330511
1.000000,0.400219
1.000000,0.126834
1.000000,0.233424
1.000000,0.616337
1.000000,0.172136
1.000000,0.372788
1.000000,0.270881
1.000000,0.323702
1.000000,0.387039
1.000000,0.685245
1.000000,0.400809
1.000000,0.268378
1.000000,0.203210
1.000000,0.241740
1.000000,0.170208
1.000000,0.239457
1.000000,0.358981
0.999995,1.553668
1.000000,0.367811
1.000000,0.377725
1.000000,0.358547
1.000000,0.299470
1.000000,0.232399
1.000000,0.570509
1.000000,0.526623
1.000000,0.471627
1.000000,0.218222
1.000000,0.727839
1.000000,0.349244
1.000000,0.541837
1.000000,0.201538
1.000000,0.419792
1.000000,0.432176
1.000000,0.451899
1.000000,0.187706
1.000000,0.312867
1.000000,0.139499
1.000000,0.245826
1.000000,0.279252
1.000000,0.129101
1.000000,0.385986
1.000000,0.126975
1.000000,0.579028
1.000000,0.257444
1.000000,0.231786
1.000000,0.228163
1.000000,0.234195
1.000000,0.527644
1.000000,0.618094
1.000000,0.265663
1.000000,0.422029
1.000000,0.502925
1.000000,0.242977
1.000000,1.006128
1.000000,0.229961
1.000000,0.685598
1.000000,0.345625
1.000000,0.235196
1.000000,0.239865
1.000000,0.277834
1.000000,0.295601
1.000000,0.377680
1.000000,0.225526
1.000000,0.529514
1.000000,0.724046
1.000000,0.335969
1.000000,0.506810
1.000000,0.127839
1.000000,0.114588
1.000000,0.368682
1.000000,0.323340
1.000000,0.118963
1.000000,0.132436
1.000000,0.102174
1.000000,0.351160
1.000000,0.157201
1.000000,0.228633
1.000000,0.277628
1.000000,0.231414
1.000000,0.593106
1.000000,0.429061
1.000000,0.225786
1.000000,0.622872
1.000000,0.226048
1.000000,0.322088
1.000000,0.163135
1.000000,0.193369
1.000000,0.449553
1.000000,0.218436
1.000000,0.632014
1.000000,0.351002
1.000000,0.544670
1.000000,0.276917
1.000000,0.487517
1.000000,0.493098
1.000000,0.230892
1.000000,0.744717
1.000000,0.370894
1.000000,0.489993
1.000000,0.338154
1.000000,0.584067
1.000000,0.444748
1.000000,0.292314
1.000000,0.249173
1.000000,0.172413
1.000000,0.407140
1.000000,0.410543
1.000000,0.395023
1.000000,0.165632
1.000000,0.391962
1.000000,0.393488
1.000000,0.305995
1.000000,0.338008
1.000000,0.424536
1.000000,0.292889
1.000000,0.142474
1.000000,0.760559
1.000000,0.614579
1.000000,0.343898
1.000000,0.286490
1.000000,0.581676
1.000000,0.664080
1.000000,0.196400
1.000000,0.317245
1.000000,0.781415
1.000000,0.202704
1.000000,0.556121
1.000000,0.249054
1.000000,0.306061
1.000000,0.386705
1.000000,0.377781
1.000000,0.305784
1.000000,0.408524
1.000000,0.361743
1.000000,0.126714
1.000000,0.498046
1.000000,0.455381
1.000000,0.407832
1.000000,0.260740
1.000000,0.146020
1.000000,0.450842
1.000000,0.471670
1.000000,0.392945
1.000000,0.503472
1.000000,0.595658
1.000000,0.262809
1.000000,0.563934
1.000000,0.439562
1.000000,0.289448
1.000000,0.443313
1.000000,0.351491
1.000000,0.966875
1.000000,0.580414
1.000000,0.264588
1.000000,0.632583
1.000000,0.589879
1.000000,0.171447
1.000000,0.164727
1.000000,0.236917
1.000000,0.328857
1.000000,0.257447
1.000000,0.588666
1.000000,0.331841
1.000000,0.281184
1.000000,0.440280
1.000000,0.196942
1.000000,0.355685
1.000000,0.395061
1.000000,0.392895
1.000000,0.551952
1.000000,0.538160
1.000000,0.206603
1.000000,0.385590
1.000000,0.265052
1.000000,0.509810
1.000000,0.263545
1.000000,0.241376
1.000000,0.114874
1.000000,0.199544
1.000000,0.231565
1.000000,0.165276
1.000000,0.357921
1.000000,0.274894
1.000000,0.214917
1.000000,0.467179
1.000000,0.147885
1.000000,0.326919
1.000000,0.407228
1.000000,0.176188
1.000000,0.133508
1.000000,0.315854
1.000000,0.146347
1.000000,0.164169
1.000000,0.201074
1.000000,0.378539
1.000000,0.692403
1.000000,0.422798
1.000000,0.187978
1.000000,0.341457
1.000000,0.162739
1.000000,0.267894
1.000000,0.235110
1.000000,0.627682
1.000000,0.819268
1.000000,0.202662
1.000000,0.483914
1.000000,0.412537
1.000000,0.974224
1.000000,0.315068
1.000000,0.212511
1.000000,0.231924
1.000000,0.107353
1.000000,0.283970
1.000000,0.210833
1.000000,0.186401
1.000000,0.317619
1.000000,0.241779
1.000000,0.095288
1.000000,0.471275
1.000000,0.168840
0.999999,0.996296
1.000000,0.035051
1.000000,0.288715
1.000000,0.186558
1.000000,0.349705
1.000000,0.346719
1.000000,0.306645
1.000000,0.396600
1.000000,0.177553
1.000000,0.218587
1.000000,0.111615
1.000000,1.000444
1.000000,0.128611
1.000000,0.370826
1.000000,0.133372
1.000000,0.429104
1.000000,0.327525
1.000000,0.279369
1.000000,0.322637
1.000000,0.438220
1.000000,0.273133
1.000000,0.146043
1.000000,0.258624
1.000000,0.743708
1.000000,0.430668
1.000000,0.520068
1.000000,0.741354
1.000000,0.128768
1.000000,0.190605
1.000000,0.097935
1.000000,0.383985
1.000000,0.162536
1.000000,0.185620
1.000000,0.399652
1.000000,0.250633
1.000000,0.233950
1.000000,0.190954
1.000000,0.279373
1.000000,0.180926
1.000000,0.267677
1.000000,0.262849
1.000000,0.827239
1.000000,0.606807
1.000000,0.562077
1.000000,0.387927
1.000000,0.688070
1.000000,0.455909
1.000000,0.188415
1.000000,0.134102
1.000000,0.265632
1.000000,0.041969
1.000000,0.394206
1.000000,0.512051
1.000000,0.246600
1.000000,0.263318
1.000000,0.214234
1.000000,0.176013
1.000000,0.305611
1.000000,0.170801
1.000000,0.219802
1.000000,0.259454
1.000000,0.103024
1.000000,0.171450
1.000000,0.609977
1.000000,0.179547
1.000000,0.166553
1.000000,0.154979
1.000000,0.273177
1.000000,0.268415
1.000000,0.554290
1.000000,0.220788
1.000000,0.305953
1.000000,0.168689
1.000000,0.256456
1.000000,0.265717
1.000000,0.605081
1.000000,0.565596
1.000000,0.199661
1.000000,0.167976
1.000000,0.243485
1.000000,0.307598
1.000000,0.573529
1.000000,0.074948
1.000000,0.283405
1.000000,0.206877
1.000000,0.185571
1.000000,0.454405
1.000000,0.459649
1.000000,0.406507
1.000000,0.179177
1.000000,0.452595
1.000000,0.169193
1.000000,0.507389
1.000000,0.116920
1.000000,0.115962
1.000000,0.117924
1.000000,0.447029
1.000000,0.454805
1.000000,0.227256
1.000000,0.491980
1.000000,0.534408
1.000000,0.485954
1.000000,0.661895
1.000000,0.442553
1.000000,0.144400
1.000000,0.307912
1.000000,0.350852
1.000000,0.467827
1.000000,0.203795
1.000000,0.530435
1.000000,0.379095
1.000000,0.782324
1.000000,0.325537
1.000000,0.222222
1.000000,0.154174
1.000000,0.288776
1.000000,0.421498
1.000000,0.476927
1.000000,0.581805
1.000000,0.279363
1.000000,0.303469
1.000000,0.421838
1.000000,0.117448
1.000000,0.423163
1.000000,0.418967
1.000000,0.418674
1.000000,0.098469
1.000000,0.148036
1.000000,0.509560
1.000000,0.151330
1.000000,0.318824
1.000000,0.331645
1.000000,0.265924
1.000000,0.178962
1.000000,0.299629
1.000000,0.712513
1.000000,0.278904
1.000000,0.360942
1.000000,0.426787
1.000000,0.378846
1.000000,0.135416
1.000000,0.172939
1.000000,0.263973
1.000000,0.153438
1.000000,0.115103
1.000000,0.513360
1.000000,0.215605
1.000000,0.565813
1.000000,0.285911
1.000000,0.417502
1.000000,0.391546
1.000000,0.471881
1.000000,0.163758
1.000000,0.414002
1.000000,0.587789
1.000000,0.186511
1.000000,0.188641
1.000000,0.300130
1.000000,0.130014
1.000000,0.440561
1.000000,0.194216
1.000000,0.155691
1.000000,0.192824
1.000000,0.187446
1.000000,0.172811
1.000000,0.276189
1.000000,0.294837
1.000000,0.156478
1.000000,0.696400
1.000000,0.159413
1.000000,0.441021
1.000000,0.167812
1.000000,0.162861
1.000000,0.293199
1.000000,0.243956
1.000000,0.421030
1.000000,0.300668
1.000000,0.089499
1.000000,0.313772
1.000000,0.358929
1.000000,0.301045
1.000000,0.169775
1.000000,0.294303
1.000000,0.233729
1.000000,0.191249
1.000000,0.535981
1.000000,0.339205
1.000000,0.238996
1.000000,0.301412
1.000000,0.224943
1.000000,0.176513
1.000000,0.037417
1.000000,0.460055
1.000000,0.217800
1.000000,0.229572
1.000000,0.299971
1.000000,0.393823
1.000000,0.287370
1.000000,0.158169
1.000000,0.430915
1.000000,0.128304
1.000000,0.469133
1.000000,0.344023
1.000000,0.502208
1.000000,0.219316
1.000000,0.547673
1.000000,0.247902
1.000000,0.142232
1.000000,0.656926
1.000000,0.164459
1.000000,0.469040
1.000000,0.246734
1.000000,0.723156
1.000000,0.272950
1.000000,0.249709
1.000000,0.367187
1.000000,0.135183
1.000000,0.218309
1.000000,0.172399
1.000000,0.300636
1.000000,0.445508
0.999999,0.633156
1.000000,0.323840
1.000000,0.069264
1.000000,0.540670
1.000000,0.569231
1.000000,0.394203
1.000000,0.436917
1.000000,0.821443
1.000000,0.318977
1.000000,0.060226
1.000000,0.267971
1.000000,0.483547
1.000000,0.138436
1.000000,0.113092
1.000000,0.049781
1.000000,0.407177
1.000000,0.170864
1.000000,0.440974
1.000000,0.155202
1.000000,0.116925
1.000000,0.057527
1.000000,0.484661
0.999999,0.301992
1.000000,0.184106
1.000000,0.352192
1.000000,0.209548
1.000000,0.178008
1.000000,0.454527
1.000000,0.191025
1.000000,0.148866
1.000000,0.259790
1.000000,0.306648
1.000000,0.146385
1.000000,0.329285
1.000000,0.559786
1.000000,0.461801
1.000000,0.404311
1.000000,0.383714
1.000000,0.592992
1.000000,0.234384
1.000000,0.360563
1.000000,0.194300
1.000000,0.223999
1.000000,0.206501
1.000000,0.191597
1.000000,0.093745
1.000000,0.403763
1.000000,0.179366
1.000000,0.356759
1.000000,0.235891
1.000000,0.055904
1.000000,0.620265
1.000000,0.098125
1.000000,0.225150
1.000000,0.449289
1.000000,0.228998
1.000000,0.117968
1.000000,0.582293
1.000000,0.394512
1.000000,0.162955
1.000000,0.271076
1.000000,0.216044
1.000000,0.272299
1.000000,0.272952
1.000000,0.041316
1.000000,0.060051
1.000000,0.183578
1.000000,0.428525
1.000000,0.364110
1.000000,0.351593
1.000000,0.122050
1.000000,0.376482
1.000000,0.392256
1.000000,0.310795
1.000000,0.199762
1.000000,0.039066
1.000000,0.185046
1.000000,0.192695
1.000000,0.399137
1.000000,0.187904
1.000000,0.487354
1.000000,0.245978
1.000000,0.596843
1.000000,0.723775
