2.954822
3.568229
2.893480
2.238598
2.618329
2.680681
2.741409
2.608409
2.911935
2.665119
2.873450
2.358383
3.384577
3.068185
2.237299
3.281643
2.508996
2.341399
2.771345
3.188153
2.574449
2.600615
2.879315
2.809878
3.257626
3.553194
3.236016
2.380085
0.000039
3.098314
2.633221
3.163882
2.784829
2.762532
3.156683
2.791597
3.176430
2.573089
4.150862
2.910616
2.334581
3.542691
2.780994
2.515170
2.881475
2.653346
3.287472
2.585376
2.624273
3.645338
3.034141
2.772503
2.989423
2.809412
2.439028
2.416995
2.736663
3.606648
3.590270
3.024215
2.539886
2.768532
2.596430
2.578135
2.679294
2.352767
2.328555
2.471995
2.402522
2.874051
2.660791
2.421696
3.536850
2.479236
2.380868
2.988425
2.577833
3.413032
2.921798
2.587150
3.166035
2.934417
2.517359
2.786589
2.195043
2.719872
3.341462
3.182905
3.134668
2.794532
2.449380
3.182308
2.551970
2.357801
3.326817
3.055188
2.240730
3.961059
3.120981
2.534954
3.458463
2.551255
2.723925
2.431891
3.052143
2.803431
2.833540
3.799381
2.466288
2.627788
2.973766
2.330920
2.799366
3.702985
2.353030
3.423625
2.949719
2.638040
2.424499
2.919547
2.266129
4.115038
2.635061
2.824485
2.841017
2.593856
2.560689
3.588406
3.628117
3.269347
2.618382
3.397638
3.102400
3.854801
3.635594
2.484168
2.448042
3.202530
3.233000
3.327955
3.596378
2.854968
2.767096
2.695852
3.621890
2.445417
2.790538
3.404013
2.829884
2.537589
3.043369
2.771623
2.865893
2.368966
3.113114
2.853266
2.856049
3.115416
3.261962
3.378260
2.856854
3.047171
3.536150
2.273559
2.980978
2.267287
2.774649
2.942029
2.506049
3.512411
2.893009
3.230983
2.842151
3.216026
3.079819
3.566946
2.879307
3.162947
2.625589
2.366656
2.861945
2.655036
3.488104
2.544946
2.684155
2.406336
2.820207
2.709556
2.727471
2.465665
3.665828
3.250047
3.060008
2.410911
2.709349
3.006292
2.735999
2.510490
2.762141
3.462470
2.705814
3.121908
2.674006
3.407395
2.560117
3.194198
2.827184
3.956063
2.342485
2.531050
2.604178
2.853330
3.176315
3.239541
2.567047
2.719970
3.496446
3.119858
2.566133
2.542541
4.378081
3.097523
2.469424
2.470910
3.273357
2.381005
2.721489
3.020582
2.849835
2.728336
3.051467
2.885574
2.843089
2.224336
2.550458
3.617609
2.571251
2.155226
3.166762
3.191706
2.429076
2.735606
2.245708
2.656170
2.589353
3.520630
4.042198
2.946773
2.641376
2.988535
2.641531
2.832529
2.947062
2.796555
2.768037
2.090054
3.368070
3.125370
3.182108
3.132018
3.258649
3.427820
3.481600
2.468230
2.844735
3.960115
2.928143
2.596687
2.961905
2.724571
2.510395
2.916967
3.060998
2.861177
2.890685
